err|fields.role|filename|lineno|@timestamp
could not convert string to float: 'W'|nan|train_helper.py|481|2019-10-15T05:06:52.388Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:50:36.673Z
could not convert string to float: 'W'|nan|train_helper.py|432|2019-10-15T05:06:46.486Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:47:41.661Z
train_result_not_exist|nan|model_manager_main.py|237|2019-08-02T03:41:13.556Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:47:16.658Z
could not convert string to float: 'W'|nan|train_helper.py|432|2019-10-15T05:06:39.885Z
could not convert string to float: 'W'|nan|base_worker.py|80|2019-10-15T05:06:48.778Z
could not convert string to float: 'W'|nan|base_worker.py|80|2019-10-15T05:06:40.044Z
train_result_not_exist|nan|model_manager_main.py|237|2019-08-02T03:42:28.573Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:49:01.668Z
could not convert string to float: 'W'|nan|train_helper.py|432|2019-10-15T05:06:44.076Z
could not convert string to float: 'W'|nan|train_helper.py|163|2019-10-15T05:06:52.404Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:49:46.672Z
could not convert string to float: 'W'|nan|train_helper.py|481|2019-10-15T05:06:46.641Z
train_result_not_exist|nan|model_manager_main.py|237|2019-08-02T03:43:18.561Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:48:41.665Z
could not convert string to float: 'W'|nan|train_helper.py|481|2019-10-15T05:06:46.696Z
could not convert string to float: 'W'|nan|train_helper.py|481|2019-10-15T05:06:54.165Z
train_result_not_exist|nan|model_manager_main.py|237|2019-08-02T03:45:58.536Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:47:56.659Z
could not convert string to float: 'W'|nan|base_worker.py|80|2019-10-15T05:06:40.167Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:50:06.671Z
could not convert string to float: 'W'|nan|train_helper.py|163|2019-10-15T05:06:53.435Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:49:41.660Z
could not convert string to float: 'W'|nan|train_helper.py|163|2019-10-15T05:06:50.690Z
train_result_not_exist|nan|model_manager_main.py|237|2019-08-02T03:45:38.522Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:47:46.676Z
could not convert string to float: 'W'|nan|train_helper.py|432|2019-10-15T05:06:46.657Z
could not convert string to float: 'W'|nan|train_helper.py|163|2019-10-15T05:06:39.839Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:50:41.683Z
train_result_not_exist|nan|model_manager_main.py|237|2019-08-02T03:45:28.529Z
could not convert string to float: 'W'|nan|base_worker.py|80|2019-10-15T05:06:46.839Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:50:01.663Z
could not convert string to float: 'W'|nan|train_helper.py|163|2019-10-15T05:06:48.734Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:50:51.677Z
train_result_not_exist|nan|model_manager_main.py|237|2019-08-02T03:45:33.551Z
could not convert string to float: 'W'|nan|base_worker.py|80|2019-10-15T05:06:46.769Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:49:56.665Z
could not convert string to float: 'W'|nan|train_helper.py|481|2019-10-15T05:06:39.875Z
could not convert string to float: 'W'|nan|base_worker.py|80|2019-10-15T05:06:49.060Z
train_result_not_exist|nan|model_manager_main.py|237|2019-08-02T03:43:38.546Z
could not convert string to float: 'W'|nan|base_worker.py|80|2019-10-15T05:06:44.162Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:48:31.670Z
could not convert string to float: 'W'|nan|train_helper.py|432|2019-10-15T05:06:46.712Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:50:41.662Z
train_result_not_exist|nan|model_manager_main.py|237|2019-08-02T03:44:28.587Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:49:16.665Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:49:06.666Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:47:51.658Z
could not convert string to float: 'W'|nan|train_helper.py|163|2019-10-15T05:06:46.713Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:50:11.673Z
train_result_not_exist|nan|model_manager_main.py|237|2019-08-02T03:45:13.533Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:49:26.678Z
could not convert string to float: 'W'|nan|train_helper.py|163|2019-10-15T05:06:46.487Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:51:56.672Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:50:21.669Z
train_result_not_exist|nan|model_manager_main.py|237|2019-08-02T03:45:18.558Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:50:21.695Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:50:56.663Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:50:51.703Z
train_result_not_exist|nan|model_manager_main.py|237|2019-08-02T03:45:23.529Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:50:16.671Z
could not convert string to float: 'W'|nan|train_helper.py|163|2019-10-15T05:06:46.658Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:52:06.663Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:50:56.680Z
train_result_not_exist|nan|model_manager_main.py|237|2019-08-02T03:46:13.536Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:49:51.715Z
could not convert string to float: 'W'|nan|train_helper.py|481|2019-10-15T05:06:56.437Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:51:06.696Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:50:31.705Z
train_result_not_exist|nan|model_manager_main.py|237|2019-08-02T03:46:03.548Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:49:21.658Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:51:16.669Z
could not convert string to float: 'W'|nan|base_worker.py|80|2019-10-15T05:06:51.270Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:51:11.687Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:49:11.666Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:51:41.656Z
could not convert string to float: 'W'|nan|base_worker.py|80|2019-10-15T05:06:53.460Z
could not convert string to float: 'W'|nan|train_helper.py|481|2019-10-15T05:06:40.079Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:49:31.666Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:51:16.691Z
could not convert string to float: 'W'|nan|train_helper.py|163|2019-10-15T05:06:48.964Z
could not convert string to float: 'W'|nan|train_helper.py|481|2019-10-15T05:07:03.433Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:51:51.670Z
could not convert string to float: 'W'|nan|train_helper.py|432|2019-10-15T05:06:40.093Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:50:26.668Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:51:21.687Z
could not convert string to float: 'W'|nan|train_helper.py|163|2019-10-15T05:07:03.453Z
could not convert string to float: 'W'|nan|train_helper.py|163|2019-10-15T05:06:40.094Z
Solver liblinear does not support a multinomial backend.|nan|base_worker.py|80|2019-11-29T08:45:15.103Z
could not convert string to float: 'W'|nan|train_helper.py|481|2019-10-15T05:06:55.566Z
could not convert string to float: 'W'|nan|train_helper.py|481|2019-10-15T05:06:59.055Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:51:46.666Z
could not convert string to float: 'W'|nan|train_helper.py|432|2019-10-15T05:06:43.960Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:51:21.667Z
could not convert string to float: 'W'|nan|train_helper.py|163|2019-10-15T05:06:55.589Z
could not convert string to float: 'W'|nan|train_helper.py|163|2019-10-15T05:06:59.114Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:51:26.668Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:51:36.679Z
could not convert string to float: 'W'|nan|train_helper.py|432|2019-10-15T05:06:39.838Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:51:06.667Z
could not convert string to float: 'W'|nan|train_helper.py|481|2019-10-15T05:06:59.094Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:54:11.665Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:51:31.673Z
could not convert string to float: 'W'|nan|train_helper.py|481|2019-10-15T05:06:51.160Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:50:36.698Z
could not convert string to float: 'W'|nan|train_helper.py|432|2019-10-15T05:06:39.821Z
could not convert string to float: 'W'|nan|train_helper.py|432|2019-10-15T05:06:52.403Z
could not convert string to float: 'W'|nan|train_helper.py|432|2019-10-15T05:06:59.110Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:54:46.672Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:51:36.707Z
could not convert string to float: 'W'|nan|train_helper.py|432|2019-10-15T05:06:53.434Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:51:31.695Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:51:11.664Z
could not convert string to float: 'W'|nan|train_helper.py|163|2019-10-15T05:06:51.190Z
could not convert string to float: 'W'|nan|train_helper.py|432|2019-10-15T05:06:59.120Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:54:51.668Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:51:01.798Z
could not convert string to float: 'W'|nan|base_worker.py|80|2019-10-15T05:07:03.516Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:54:31.671Z
could not convert string to float: 'W'|nan|train_helper.py|481|2019-10-15T05:06:48.896Z
could not convert string to float: 'W'|nan|train_helper.py|481|2019-10-15T05:06:40.138Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:50:46.666Z
could not convert string to float: 'W'|nan|train_helper.py|163|2019-10-15T05:06:54.242Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:52:11.668Z
could not convert string to float: 'W'|nan|base_worker.py|80|2019-10-15T05:07:02.040Z
could not convert string to float: 'W'|nan|train_helper.py|481|2019-10-15T05:06:50.651Z
could not convert string to float: 'W'|nan|train_helper.py|481|2019-10-15T05:06:43.943Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:50:46.692Z
'PredictResultInfoRequest' object has no attribute 'serving_id'|nan|model_manager_main.py|461|2019-10-11T07:06:21.575Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:55:21.666Z
could not convert string to float: 'W'|nan|base_worker.py|80|2019-10-15T05:06:55.697Z
could not convert string to float: 'W'|nan|train_helper.py|432|2019-10-15T05:06:50.689Z
could not convert string to float: 'W'|nan|train_helper.py|163|2019-10-15T05:06:40.151Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:51:01.819Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:54:36.661Z
could not convert string to float: 'W'|nan|base_worker.py|80|2019-10-15T05:06:54.325Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:51:26.690Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:51:46.689Z
could not convert string to float: 'W'|nan|train_helper.py|163|2019-10-15T05:06:56.466Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:52:16.670Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:51:51.691Z
could not convert string to float: 'W'|nan|train_helper.py|163|2019-10-15T05:06:43.961Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:54:26.670Z
could not convert string to float: 'W'|nan|base_worker.py|80|2019-10-15T05:06:56.978Z
could not convert string to float: 'W'|nan|base_worker.py|80|2019-10-15T05:06:59.300Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:54:21.666Z
could not convert string to float: 'W'|nan|train_helper.py|432|2019-10-15T05:07:01.940Z
could not convert string to float: 'W'|nan|base_worker.py|80|2019-10-15T05:06:52.481Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:54:06.671Z
could not convert string to float: 'W'|nan|base_worker.py|80|2019-10-15T05:06:46.506Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:55:36.667Z
could not convert string to float: 'W'|nan|train_helper.py|163|2019-10-15T05:06:39.886Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:51:56.697Z
could not convert string to float: 'W'|nan|base_worker.py|80|2019-10-15T05:06:50.733Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:52:16.689Z
could not convert string to float: 'W'|nan|base_worker.py|80|2019-10-15T05:06:39.863Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:52:01.677Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:55:31.662Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:52:06.683Z
could not convert string to float: 'W'|nan|train_helper.py|432|2019-10-15T05:07:03.452Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:52:11.691Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:52:01.697Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:54:16.672Z
could not convert string to float: 'W'|nan|train_helper.py|432|2019-10-15T05:06:54.237Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:55:41.691Z
could not convert string to float: 'W'|nan|train_helper.py|481|2019-10-15T05:06:46.468Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:51:41.684Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:55:06.670Z
could not convert string to float: 'W'|nan|train_helper.py|481|2019-10-15T05:07:05.922Z
could not convert string to float: 'W'|nan|train_helper.py|432|2019-10-15T05:06:48.962Z
could not convert string to float: 'W'|nan|train_helper.py|481|2019-10-15T05:07:01.904Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:55:51.674Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:55:01.661Z
could not convert string to float: 'W'|nan|train_helper.py|481|2019-10-15T05:07:01.947Z
model_info_not_exist|nan|model_manager_main.py|235|2019-10-11T06:17:14.176Z
could not convert string to float: 'W'|nan|train_helper.py|432|2019-10-15T05:07:05.948Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:56:06.691Z
could not convert string to float: 'W'|nan|train_helper.py|481|2019-10-15T05:06:48.696Z
Solver lbfgs supports only l2 penalties, got l1 penalty.|nan|train_helper.py|168|2019-11-29T08:45:36.446Z
could not convert string to float: 'W'|nan|train_helper.py|432|2019-10-15T05:07:01.989Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:55:46.670Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:56:01.805Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:55:56.708Z
could not convert string to float: 'W'|nan|train_helper.py|432|2019-10-15T05:06:48.723Z
could not convert string to float: 'W'|nan|train_helper.py|163|2019-10-15T05:07:01.990Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:55:31.688Z
could not convert string to float: 'W'|nan|train_helper.py|432|2019-10-15T05:06:51.189Z
could not convert string to float: 'W'|nan|train_helper.py|163|2019-10-15T05:06:59.122Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:56:01.740Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:55:16.662Z
Solver liblinear does not support a multinomial backend.|nan|train_helper.py|168|2019-11-29T08:45:15.049Z
'PredictResultInfoRequest' object has no attribute 'serving_id'|nan|model_manager_main.py|461|2019-10-11T07:07:27.430Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:56:11.667Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:55:36.690Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:54:41.668Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:56:31.664Z
could not convert string to float: 'W'|nan|train_helper.py|481|2019-10-15T05:06:53.421Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:54:56.660Z
could not convert string to float: 'W'|nan|base_worker.py|80|2019-10-15T05:06:59.184Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:55:11.712Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:56:36.666Z
could not convert string to float: 'W'|nan|train_helper.py|432|2019-10-15T05:06:55.585Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:56:21.694Z
Solver lbfgs supports only l2 penalties, got l1 penalty.|nan|base_worker.py|80|2019-11-29T08:45:36.466Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:55:41.667Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:56:41.697Z
could not convert string to float: 'W'|nan|train_helper.py|432|2019-10-15T05:06:56.462Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:55:56.675Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:55:46.693Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:56:46.712Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:55:26.669Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:55:51.700Z
could not convert string to float: 'W'|nan|base_worker.py|80|2019-10-15T05:06:40.236Z
could not convert string to float: 'W'|nan|base_worker.py|80|2019-10-15T05:06:43.987Z
could not convert string to float: 'W'|nan|train_helper.py|163|2019-10-15T05:07:01.946Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:56:36.690Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:57:06.679Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:57:46.666Z
could not convert string to float: 'W'|nan|train_helper.py|163|2019-10-15T05:07:05.949Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:56:26.663Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:56:06.669Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:57:31.680Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:56:56.676Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:57:31.718Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:56:26.688Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:57:01.685Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:57:06.659Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:56:56.709Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:57:56.661Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:57:21.694Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:57:11.657Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:56:16.667Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:57:01.660Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:58:11.659Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:57:11.677Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:56:41.668Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:56:16.688Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:58:11.680Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:56:51.691Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:56:11.689Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:56:21.671Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:58:21.659Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:56:31.691Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:56:51.665Z
could not convert string to float: 'W'|nan|base_worker.py|80|2019-10-15T05:07:05.969Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:56:46.674Z
could not convert string to float: 'W'|nan|base_worker.py|80|2019-10-15T05:07:01.979Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:58:51.663Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:57:56.691Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:58:06.697Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T03:02:51.662Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:58:01.669Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:59:06.664Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:57:46.690Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T03:03:06.660Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:57:36.688Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:57:51.662Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:59:26.706Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:57:41.666Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:58:36.663Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:57:16.704Z
job_progress: 0.5  has type JobProgress, but expected one of: int, long, float|nan|model_manager_main.py|380|2019-11-15T02:58:56.663Z
